position,temperature
1873,0.807729
1874,0.804355
1875,0.800994
1876,0.797646
1877,0.794310
1878,0.790987
1879,0.787676
1880,0.784378
1881,0.781092
1882,0.777818
1883,0.774557
1884,0.771308
1885,0.768071
1886,0.764846
1887,0.761633
1888,0.758433
1889,0.755245
1890,0.752068
1891,0.748904
1892,0.745751
1893,0.742611
1894,0.739482
1895,0.736365
1896,0.733260
1897,0.730167
1898,0.727085
1899,0.724015
1900,0.720957
1901,0.717910
1902,0.714875
1903,0.711852
1904,0.708840
1905,0.705839
1906,0.702850
1907,0.699872
1908,0.696905
1909,0.693950
1910,0.691006
1911,0.688073
1912,0.685152
1913,0.682241
1914,0.679342
1915,0.676454
1916,0.673576
1917,0.670710
1918,0.667855
1919,0.665011
1920,0.662177
1921,0.659355
1922,0.656543
1923,0.653742
1924,0.650952
1925,0.648173
1926,0.645404
1927,0.642646
1928,0.639898
1929,0.637161
1930,0.634435
1931,0.631719
1932,0.629014
1933,0.626319
1934,0.623634
1935,0.620960
1936,0.618296
1937,0.615642
1938,0.612999
1939,0.610366
1940,0.607743
1941,0.605130
1942,0.602527
1943,0.599935
1944,0.597352
1945,0.594780
1946,0.592217
1947,0.589665
1948,0.587122
1949,0.584589
1950,0.582067
1951,0.579553
1952,0.577050
1953,0.574557
1954,0.572073
1955,0.569599
1956,0.567134
1957,0.564679
1958,0.562234
1959,0.559798
1960,0.557372
1961,0.554956
1962,0.552548
1963,0.550151
1964,0.547762
1965,0.545383
1966,0.543014
1967,0.540653
1968,0.538302
1969,0.535960
1970,0.533627
1971,0.531304
1972,0.528989
1973,0.526684
1974,0.524388
1975,0.522101
1976,0.519823
1977,0.517554
1978,0.515293
1979,0.513042
1980,0.510800
1981,0.508566
1982,0.506342
1983,0.504126
1984,0.501919
1985,0.499720
1986,0.497531
1987,0.495350
1988,0.493177
1989,0.491014
1990,0.488859
1991,0.486712
1992,0.484574
1993,0.482444
1994,0.480323
1995,0.478211
1996,0.476107
1997,0.474011
1998,0.471923
1999,0.469844
2000,0.467773
2001,0.465711
2002,0.463656
2003,0.461610
2004,0.459572
2005,0.457543
2006,0.455521
2007,0.453507
2008,0.451502
2009,0.449504
2010,0.447515
2011,0.445533
2012,0.443560
2013,0.441594
2014,0.439637
2015,0.437687
2016,0.435745
2017,0.433811
2018,0.431884
2019,0.429966
2020,0.428055
2021,0.426151
2022,0.424256
2023,0.422368
2024,0.420488
2025,0.418615
2026,0.416750
2027,0.414893
2028,0.413043
2029,0.411200
2030,0.409365
2031,0.407537
2032,0.405717
2033,0.403904
2034,0.402099
2035,0.400301
2036,0.398510
2037,0.396726
2038,0.394950
2039,0.393181
2040,0.391419
2041,0.389664
2042,0.387917
2043,0.386176
2044,0.384443
2045,0.382716
2046,0.380997
2047,0.379285
2048,0.377580
2049,0.375882
2050,0.374190
2051,0.372506
2052,0.370828
2053,0.369158
2054,0.367494
2055,0.365837
2056,0.364187
2057,0.362543
2058,0.360907
2059,0.359277
2060,0.357654
2061,0.356037
2062,0.354427
2063,0.352824
2064,0.351227
2065,0.349637
2066,0.348054
2067,0.346477
2068,0.344906
2069,0.343342
2070,0.341784
2071,0.340233
2072,0.338689
2073,0.337150
2074,0.335618
2075,0.334093
2076,0.332573
2077,0.331060
2078,0.329554
2079,0.328053
2080,0.326559
2081,0.325071
2082,0.323589
2083,0.322113
2084,0.320644
2085,0.319180
2086,0.317723
2087,0.316271
2088,0.314826
2089,0.313387
2090,0.311954
2091,0.310526
2092,0.309105
2093,0.307690
2094,0.306280
2095,0.304877
2096,0.303479
2097,0.302087
2098,0.300701
2099,0.299321
2100,0.297946
2101,0.296578
2102,0.295215
2103,0.293858
2104,0.292506
2105,0.291160
2106,0.289820
2107,0.288485
2108,0.287156
2109,0.285833
2110,0.284515
2111,0.283203
2112,0.281896
2113,0.280595
2114,0.279299
2115,0.278009
2116,0.276724
2117,0.275445
2118,0.274171
2119,0.272902
2120,0.271639
2121,0.270381
2122,0.269129
2123,0.267881
2124,0.266639
2125,0.265403
2126,0.264171
2127,0.262945
2128,0.261724
2129,0.260508
2130,0.259297
2131,0.258092
2132,0.256892
2133,0.255696
2134,0.254506
2135,0.253321
2136,0.252141
2137,0.250966
2138,0.249796
2139,0.248631
2140,0.247471
2141,0.246315
2142,0.245165
2143,0.244020
2144,0.242880
2145,0.241744
2146,0.240613
2147,0.239488
2148,0.238367
2149,0.237250
2150,0.236139
2151,0.235032
2152,0.233931
2153,0.232833
2154,0.231741
2155,0.230653
2156,0.229570
2157,0.228492
2158,0.227418
2159,0.226349
2160,0.225285
2161,0.224225
2162,0.223169
2163,0.222118
2164,0.221072
2165,0.220030
2166,0.218993
2167,0.217960
2168,0.216932
2169,0.215908
2170,0.214889
2171,0.213874
2172,0.212863
2173,0.211857
2174,0.210855
2175,0.209858
2176,0.208865
2177,0.207876
2178,0.206891
2179,0.205911
2180,0.204935
2181,0.203963
2182,0.202996
2183,0.202032
2184,0.201073
2185,0.200118
2186,0.199167
2187,0.198221
2188,0.197278
2189,0.196340
2190,0.195405
2191,0.194475
2192,0.193549
2193,0.192627
2194,0.191709
2195,0.190795
2196,0.189885
2197,0.188979
2198,0.188077
2199,0.187179
2200,0.186284
2201,0.185394
2202,0.184508
2203,0.183625
2204,0.182747
2205,0.181872
2206,0.181001
2207,0.180134
2208,0.179271
2209,0.178412
2210,0.177556
2211,0.176704
2212,0.175856
2213,0.175012
2214,0.174171
2215,0.173334
2216,0.172501
2217,0.171672
2218,0.170846
2219,0.170023
2220,0.169205
2221,0.168390
2222,0.167579
2223,0.166771
2224,0.165967
2225,0.165166
2226,0.164369
2227,0.163576
2228,0.162786
2229,0.162000
2230,0.161217
2231,0.160437
2232,0.159661
2233,0.158889
2234,0.158120
2235,0.157354
2236,0.156592
2237,0.155833
2238,0.155077
2239,0.154325
2240,0.153577
2241,0.152831
2242,0.152089
2243,0.151351
2244,0.150615
2245,0.149883
2246,0.149154
2247,0.148429
2248,0.147706
2249,0.146987
2250,0.146271
2251,0.145559
2252,0.144849
2253,0.144143
2254,0.143440
2255,0.142740
2256,0.142043
2257,0.141350
2258,0.140659
2259,0.139972
2260,0.139288
2261,0.138606
2262,0.137928
2263,0.137253
2264,0.136581
2265,0.135912
2266,0.135246
2267,0.134583
2268,0.133923
2269,0.133267
2270,0.132613
2271,0.131962
2272,0.131313
2273,0.130668
2274,0.130026
2275,0.129387
2276,0.128750
2277,0.128117
2278,0.127486
2279,0.126859
2280,0.126234
2281,0.125612
2282,0.124992
2283,0.124376
2284,0.123762
2285,0.123152
2286,0.122544
2287,0.121938
2288,0.121336
2289,0.120736
2290,0.120139
2291,0.119545
2292,0.118953
2293,0.118365
2294,0.117778
2295,0.117195
2296,0.116614
2297,0.116036
2298,0.115461
2299,0.114888
2300,0.114317
2301,0.113750
2302,0.113185
2303,0.112622
2304,0.112063
2305,0.111505
2306,0.110951
2307,0.110399
2308,0.109849
2309,0.109302
2310,0.108757
2311,0.108215
2312,0.107676
2313,0.107139
2314,0.106604
2315,0.106072
2316,0.105543
2317,0.105016
2318,0.104491
2319,0.103968
2320,0.103449
2321,0.102931
2322,0.102416
2323,0.101903
2324,0.101393
2325,0.100885
2326,0.100379
2327,0.099876
2328,0.099375
2329,0.098877
2330,0.098380
2331,0.097886
2332,0.097395
2333,0.096905
2334,0.096418
2335,0.095933
2336,0.095451
2337,0.094970
2338,0.094492
2339,0.094016
2340,0.093543
2341,0.093071
2342,0.092602
2343,0.092135
2344,0.091670
2345,0.091208
2346,0.090747
2347,0.090289
2348,0.089833
2349,0.089378
2350,0.088927
2351,0.088477
2352,0.088029
2353,0.087583
2354,0.087140
2355,0.086698
2356,0.086259
2357,0.085822
2358,0.085387
2359,0.084953
2360,0.084522
2361,0.084093
2362,0.083666
2363,0.083241
2364,0.082818
2365,0.082397
2366,0.081978
2367,0.081560
2368,0.081145
2369,0.080732
2370,0.080321
2371,0.079912
2372,0.079504
2373,0.079099
2374,0.078695
2375,0.078294
2376,0.077894
2377,0.077496
2378,0.077100
2379,0.076706
2380,0.076314
2381,0.075924
2382,0.075535
2383,0.075149
2384,0.074764
2385,0.074381
2386,0.074000
2387,0.073621
2388,0.073243
2389,0.072867
2390,0.072493
2391,0.072121
2392,0.071751
2393,0.071382
2394,0.071016
2395,0.070651
2396,0.070287
2397,0.069926
2398,0.069566
2399,0.069208
2400,0.068851
2401,0.068497
2402,0.068144
2403,0.067792
2404,0.067443
2405,0.067095
2406,0.066748
2407,0.066404
2408,0.066061
2409,0.065719
2410,0.065380
2411,0.065042
2412,0.064705
2413,0.064370
2414,0.064037
2415,0.063706
2416,0.063376
2417,0.063047
2418,0.062720
2419,0.062395
2420,0.062071
2421,0.061749
2422,0.061429
2423,0.061110
2424,0.060792
2425,0.060476
2426,0.060162
2427,0.059849
2428,0.059538
2429,0.059228
2430,0.058920
2431,0.058613
2432,0.058307
2433,0.058004
2434,0.057701
2435,0.057400
2436,0.057101
2437,0.056803
2438,0.056506
2439,0.056211
2440,0.055917
2441,0.055625
2442,0.055334
2443,0.055045
2444,0.054757
2445,0.054470
2446,0.054185
2447,0.053901
2448,0.053619
2449,0.053338
2450,0.053058
2451,0.052780
2452,0.052503
2453,0.052227
2454,0.051953
2455,0.051680
2456,0.051408
2457,0.051138
2458,0.050869
2459,0.050602
2460,0.050335
2461,0.050070
2462,0.049807
2463,0.049544
2464,0.049283
2465,0.049023
2466,0.048765
2467,0.048507
2468,0.048252
2469,0.047997
2470,0.047743
2471,0.047491
2472,0.047240
2473,0.046990
2474,0.046742
2475,0.046495
2476,0.046248
2477,0.046004
2478,0.045760
2479,0.045518
2480,0.045276
2481,0.045036
2482,0.044797
2483,0.044560
2484,0.044323
2485,0.044088
2486,0.043854
2487,0.043621
2488,0.043389
2489,0.043158
2490,0.042929
2491,0.042700
2492,0.042473
2493,0.042247
2494,0.042022
2495,0.041798
2496,0.041575
2497,0.041353
2498,0.041133
2499,0.040913
2500,0.040695
2501,0.040478
2502,0.040262
2503,0.040046
2504,0.039832
2505,0.039619
2506,0.039408
2507,0.039197
2508,0.038987
2509,0.038778
2510,0.038570
2511,0.038364
2512,0.038158
2513,0.037954
2514,0.037750
2515,0.037547
2516,0.037346
2517,0.037145
2518,0.036946
2519,0.036747
2520,0.036550
2521,0.036353
2522,0.036158
2523,0.035963
2524,0.035770
2525,0.035577
2526,0.035385
2527,0.035195
2528,0.035005
2529,0.034816
2530,0.034628
2531,0.034442
2532,0.034256
2533,0.034071
2534,0.033887
2535,0.033704
2536,0.033521
2537,0.033340
2538,0.033160
2539,0.032980
2540,0.032802
2541,0.032624
2542,0.032448
2543,0.032272
2544,0.032097
2545,0.031923
2546,0.031750
2547,0.031577
2548,0.031406
2549,0.031236
2550,0.031066
2551,0.030897
2552,0.030729
2553,0.030562
2554,0.030396
2555,0.030231
2556,0.030066
2557,0.029902
2558,0.029739
2559,0.029577
2560,0.029416
2561,0.029256
2562,0.029096
2563,0.028938
2564,0.028780
2565,0.028622
2566,0.028466
2567,0.028311
2568,0.028156
2569,0.028002
2570,0.027849
2571,0.027696
2572,0.027545
2573,0.027394
2574,0.027244
2575,0.027095
2576,0.026946
2577,0.026799
2578,0.026652
2579,0.026505
2580,0.026360
2581,0.026215
2582,0.026071
2583,0.025928
2584,0.025786
2585,0.025644
2586,0.025503
2587,0.025363
2588,0.025223
2589,0.025084
2590,0.024946
2591,0.024809
2592,0.024672
2593,0.024536
2594,0.024401
2595,0.024266
2596,0.024132
2597,0.023999
2598,0.023866
2599,0.023734
2600,0.023603
2601,0.023473
2602,0.023343
2603,0.023214
2604,0.023086
2605,0.022958
2606,0.022831
2607,0.022704
2608,0.022578
2609,0.022453
2610,0.022329
2611,0.022205
2612,0.022082
2613,0.021959
2614,0.021837
2615,0.021716
2616,0.021595
2617,0.021475
2618,0.021356
2619,0.021237
2620,0.021119
2621,0.021001
2622,0.020885
2623,0.020768
2624,0.020653
2625,0.020537
2626,0.020423
2627,0.020309
2628,0.020196
2629,0.020083
2630,0.019971
2631,0.019860
2632,0.019749
2633,0.019638
2634,0.019528
2635,0.019419
2636,0.019311
2637,0.019203
2638,0.019095
2639,0.018988
2640,0.018882
2641,0.018776
2642,0.018671
2643,0.018566
2644,0.018462
2645,0.018358
2646,0.018255
2647,0.018153
2648,0.018051
2649,0.017950
2650,0.017849
2651,0.017748
2652,0.017649
2653,0.017549
2654,0.017451
2655,0.017352
2656,0.017255
2657,0.017157
2658,0.017061
2659,0.016965
2660,0.016869
2661,0.016774
2662,0.016679
2663,0.016585
2664,0.016491
2665,0.016398
2666,0.016306
2667,0.016213
2668,0.016122
2669,0.016031
2670,0.015940
2671,0.015850
2672,0.015760
2673,0.015671
2674,0.015582
2675,0.015494
2676,0.015406
2677,0.015318
2678,0.015231
2679,0.015145
2680,0.015059
2681,0.014974
2682,0.014888
2683,0.014804
2684,0.014720
2685,0.014636
2686,0.014553
2687,0.014470
2688,0.014388
2689,0.014306
2690,0.014224
2691,0.014143
2692,0.014063
2693,0.013982
2694,0.013903
2695,0.013823
2696,0.013745
2697,0.013666
2698,0.013588
2699,0.013510
2700,0.013433
2701,0.013356
2702,0.013280
2703,0.013204
2704,0.013129
2705,0.013053
2706,0.012979
2707,0.012904
2708,0.012830
2709,0.012757
2710,0.012684
2711,0.012611
2712,0.012539
2713,0.012467
2714,0.012395
2715,0.012324
2716,0.012253
2717,0.012183
2718,0.012113
2719,0.012043
2720,0.011974
2721,0.011905
2722,0.011836
2723,0.011768
2724,0.011700
2725,0.011633
2726,0.011566
2727,0.011499
2728,0.011433
2729,0.011367
2730,0.011301
2731,0.011236
2732,0.011171
2733,0.011107
2734,0.011043
2735,0.010979
2736,0.010915
2737,0.010852
2738,0.010789
2739,0.010727
2740,0.010665
2741,0.010603
2742,0.010542
2743,0.010481
2744,0.010420
2745,0.010359
2746,0.010299
2747,0.010239
2748,0.010180
2749,0.010121
2750,0.010062
2751,0.010004
2752,0.009946
2753,0.009888
2754,0.009830
2755,0.009773
2756,0.009716
2757,0.009660
2758,0.009603
2759,0.009547
2760,0.009492
2761,0.009436
2762,0.009381
2763,0.009327
2764,0.009272
2765,0.009218
2766,0.009164
2767,0.009111
2768,0.009058
2769,0.009005
2770,0.008952
2771,0.008900
2772,0.008848
2773,0.008796
2774,0.008744
2775,0.008693
2776,0.008642
2777,0.008591
2778,0.008541
2779,0.008491
2780,0.008441
2781,0.008392
2782,0.008342
2783,0.008293
2784,0.008245
2785,0.008196
2786,0.008148
2787,0.008100
2788,0.008053
2789,0.008005
2790,0.007958
2791,0.007911
2792,0.007865
2793,0.007818
2794,0.007772
2795,0.007727
2796,0.007681
2797,0.007636
2798,0.007591
2799,0.007546
2800,0.007501
2801,0.007457
2802,0.007413
2803,0.007369
2804,0.007326
2805,0.007282
2806,0.007239
2807,0.007196
2808,0.007154
2809,0.007111
2810,0.007069
2811,0.007027
2812,0.006986
2813,0.006944
2814,0.006903
2815,0.006862
2816,0.006822
2817,0.006781
2818,0.006741
2819,0.006701
2820,0.006661
2821,0.006621
2822,0.006582
2823,0.006543
2824,0.006504
2825,0.006465
2826,0.006427
2827,0.006388
2828,0.006350
2829,0.006313
2830,0.006275
2831,0.006238
2832,0.006200
2833,0.006163
2834,0.006127
2835,0.006090
2836,0.006054
2837,0.006017
2838,0.005981
2839,0.005946
2840,0.005910
2841,0.005875
2842,0.005840
2843,0.005805
2844,0.005770
2845,0.005735
2846,0.005701
2847,0.005667
2848,0.005633
2849,0.005599
2850,0.005566
2851,0.005532
2852,0.005499
2853,0.005466
2854,0.005433
2855,0.005401
2856,0.005368
2857,0.005336
2858,0.005304
2859,0.005272
2860,0.005240
2861,0.005209
2862,0.005177
2863,0.005146
2864,0.005115
2865,0.005084
2866,0.005054
2867,0.005023
2868,0.004993
2869,0.004963
2870,0.004933
2871,0.004903
2872,0.004873
2873,0.004844
2874,0.004815
2875,0.004785
2876,0.004757
2877,0.004728
2878,0.004699
2879,0.004671
2880,0.004642
2881,0.004614
2882,0.004586
2883,0.004559
2884,0.004531
2885,0.004503
2886,0.004476
2887,0.004449
2888,0.004422
2889,0.004395
2890,0.004368
2891,0.004342
2892,0.004315
2893,0.004289
2894,0.004263
2895,0.004237
2896,0.004211
2897,0.004186
2898,0.004160
2899,0.004135
2900,0.004110
2901,0.004085
2902,0.004060
2903,0.004035
2904,0.004010
2905,0.003986
2906,0.003962
2907,0.003937
2908,0.003913
2909,0.003889
2910,0.003866
2911,0.003842
2912,0.003819
2913,0.003795
2914,0.003772
2915,0.003749
2916,0.003726
2917,0.003703
2918,0.003680
2919,0.003658
2920,0.003635
2921,0.003613
2922,0.003591
2923,0.003569
2924,0.003547
2925,0.003525
2926,0.003504
2927,0.003482
2928,0.003461
2929,0.003439
2930,0.003418
2931,0.003397
2932,0.003376
2933,0.003356
2934,0.003335
2935,0.003314
2936,0.003294
2937,0.003274
2938,0.003253
2939,0.003233
2940,0.003213
2941,0.003194
2942,0.003174
2943,0.003154
2944,0.003135
2945,0.003115
2946,0.003096
2947,0.003077
2948,0.003058
2949,0.003039
2950,0.003020
2951,0.003002
2952,0.002983
2953,0.002965
2954,0.002946
2955,0.002928
2956,0.002910
2957,0.002892
2958,0.002874
2959,0.002856
2960,0.002838
2961,0.002821
2962,0.002803
2963,0.002786
2964,0.002768
2965,0.002751
2966,0.002734
2967,0.002717
2968,0.002700
2969,0.002683
2970,0.002667
2971,0.002650
2972,0.002633
2973,0.002617
2974,0.002601
2975,0.002585
2976,0.002568
2977,0.002552
2978,0.002536
2979,0.002521
2980,0.002505
2981,0.002489
2982,0.002474
2983,0.002458
2984,0.002443
2985,0.002428
2986,0.002412
2987,0.002397
2988,0.002382
2989,0.002367
2990,0.002353
2991,0.002338
2992,0.002323
2993,0.002309
2994,0.002294
2995,0.002280
2996,0.002265
2997,0.002251
2998,0.002237
2999,0.002223
3000,0.002209
3001,0.002195
3002,0.002181
3003,0.002168
3004,0.002154
3005,0.002140
3006,0.002127
3007,0.002114
3008,0.002100
3009,0.002087
3010,0.002074
3011,0.002061
3012,0.002048
3013,0.002035
3014,0.002022
3015,0.002009
3016,0.001997
3017,0.001984
3018,0.001971
3019,0.001959
3020,0.001947
3021,0.001934
3022,0.001922
3023,0.001910
3024,0.001898
3025,0.001886
3026,0.001874
3027,0.001862
3028,0.001850
3029,0.001838
3030,0.001827
3031,0.001815
3032,0.001804
3033,0.001792
3034,0.001781
3035,0.001770
3036,0.001758
3037,0.001747
3038,0.001736
3039,0.001725
3040,0.001714
3041,0.001703
3042,0.001692
3043,0.001682
3044,0.001671
3045,0.001660
3046,0.001650
3047,0.001639
3048,0.001629
3049,0.001618
3050,0.001608
3051,0.001598
3052,0.001588
3053,0.001577
3054,0.001567
3055,0.001557
3056,0.001547
3057,0.001537
3058,0.001528
3059,0.001518
3060,0.001508
3061,0.001498
3062,0.001489
3063,0.001479
3064,0.001470
3065,0.001460
3066,0.001451
3067,0.001442
3068,0.001433
3069,0.001423
3070,0.001414
3071,0.001405
3072,0.001396
3073,0.001387
3074,0.001378
3075,0.001369
3076,0.001361
3077,0.001352
3078,0.001343
3079,0.001335
3080,0.001326
3081,0.001317
3082,0.001309
3083,0.001300
3084,0.001292
3085,0.001284
3086,0.001276
3087,0.001267
3088,0.001259
3089,0.001251
3090,0.001243
3091,0.001235
3092,0.001227
3093,0.001219
3094,0.001211
3095,0.001203
3096,0.001195
3097,0.001188
3098,0.001180
3099,0.001172
3100,0.001165
3101,0.001157
3102,0.001150
3103,0.001142
3104,0.001135
3105,0.001128
3106,0.001120
3107,0.001113
3108,0.001106
3109,0.001099
3110,0.001091
3111,0.001084
3112,0.001077
3113,0.001070
3114,0.001063
3115,0.001056
3116,0.001050
3117,0.001043
3118,0.001036
3119,0.001029
3120,0.001023
3121,0.001016
3122,0.001009
3123,0.001003
3124,0.000996
3125,0.000990
3126,0.000983
3127,0.000977
3128,0.000970
3129,0.000964
3130,0.000958
3131,0.000952
3132,0.000945
3133,0.000939
3134,0.000933
3135,0.000927
3136,0.000921
3137,0.000915
3138,0.000909
3139,0.000903
3140,0.000897
3141,0.000891
3142,0.000885
3143,0.000879
3144,0.000874
3145,0.000868
3146,0.000862
3147,0.000857
3148,0.000851
3149,0.000845
3150,0.000840
3151,0.000834
3152,0.000829
3153,0.000823
3154,0.000818
3155,0.000813
3156,0.000807
3157,0.000802
3158,0.000797
3159,0.000791
3160,0.000786
3161,0.000781
3162,0.000776
3163,0.000771
3164,0.000766
3165,0.000761
3166,0.000756
3167,0.000751
3168,0.000746
3169,0.000741
3170,0.000736
3171,0.000731
3172,0.000726
3173,0.000721
3174,0.000717
3175,0.000712
3176,0.000707
3177,0.000702
3178,0.000698
3179,0.000693
3180,0.000689
3181,0.000684
3182,0.000679
3183,0.000675
3184,0.000670
3185,0.000666
3186,0.000662
3187,0.000657
3188,0.000653
3189,0.000648
3190,0.000644
3191,0.000640
3192,0.000636
3193,0.000631
3194,0.000627
3195,0.000623
3196,0.000619
3197,0.000615
3198,0.000611
3199,0.000607
3200,0.000603
3201,0.000599
3202,0.000595
3203,0.000591
3204,0.000587
3205,0.000583
3206,0.000579
3207,0.000575
3208,0.000571
3209,0.000567
3210,0.000564
3211,0.000560
3212,0.000556
3213,0.000552
3214,0.000549
3215,0.000545
3216,0.000541
3217,0.000538
3218,0.000534
3219,0.000530
3220,0.000527
3221,0.000523
3222,0.000520
3223,0.000516
3224,0.000513
3225,0.000509
3226,0.000506
3227,0.000503
3228,0.000499
3229,0.000496
3230,0.000493
3231,0.000489
3232,0.000486
3233,0.000483
3234,0.000479
3235,0.000476
3236,0.000473
3237,0.000470
3238,0.000467
3239,0.000464
3240,0.000460
3241,0.000457
3242,0.000454
3243,0.000451
3244,0.000448
3245,0.000445
3246,0.000442
3247,0.000439
3248,0.000436
3249,0.000433
3250,0.000430
3251,0.000427
3252,0.000424
3253,0.000422
3254,0.000419
3255,0.000416
3256,0.000413
3257,0.000410
3258,0.000408
3259,0.000405
3260,0.000402
3261,0.000399
3262,0.000397
3263,0.000394
3264,0.000391
3265,0.000389
3266,0.000386
3267,0.000383
3268,0.000381
3269,0.000378
3270,0.000376
3271,0.000373
3272,0.000370
3273,0.000368
3274,0.000365
3275,0.000363
3276,0.000360
3277,0.000358
3278,0.000356
3279,0.000353
3280,0.000351
3281,0.000348
3282,0.000346
3283,0.000344
3284,0.000341
3285,0.000339
3286,0.000337
3287,0.000334
3288,0.000332
3289,0.000330
3290,0.000328
3291,0.000325
3292,0.000323
3293,0.000321
3294,0.000319
3295,0.000316
3296,0.000314
3297,0.000312
3298,0.000310
3299,0.000308
3300,0.000306
3301,0.000304
3302,0.000302
3303,0.000300
3304,0.000297
3305,0.000295
3306,0.000293
3307,0.000291
3308,0.000289
3309,0.000287
3310,0.000285
3311,0.000283
3312,0.000281
3313,0.000280
3314,0.000278
3315,0.000276
3316,0.000274
3317,0.000272
3318,0.000270
3319,0.000268
3320,0.000266
3321,0.000265
3322,0.000263
3323,0.000261
3324,0.000259
3325,0.000257
3326,0.000256
3327,0.000254
3328,0.000252
3329,0.000250
3330,0.000249
3331,0.000247
3332,0.000245
3333,0.000243
3334,0.000242
3335,0.000240
3336,0.000238
3337,0.000237
3338,0.000235
3339,0.000233
3340,0.000232
3341,0.000230
3342,0.000229
3343,0.000227
3344,0.000225
3345,0.000224
3346,0.000222
3347,0.000221
3348,0.000219
3349,0.000218
3350,0.000216
3351,0.000215
3352,0.000213
3353,0.000212
3354,0.000210
3355,0.000209
3356,0.000207
3357,0.000206
3358,0.000204
3359,0.000203
3360,0.000202
3361,0.000200
3362,0.000199
3363,0.000197
3364,0.000196
3365,0.000195
3366,0.000193
3367,0.000192
3368,0.000191
3369,0.000189
3370,0.000188
3371,0.000187
3372,0.000185
3373,0.000184
3374,0.000183
3375,0.000182
3376,0.000180
3377,0.000179
3378,0.000178
3379,0.000176
3380,0.000175
3381,0.000174
3382,0.000173
3383,0.000172
3384,0.000170
3385,0.000169
3386,0.000168
3387,0.000167
3388,0.000166
3389,0.000164
3390,0.000163
3391,0.000162
3392,0.000161
3393,0.000160
3394,0.000159
3395,0.000158
3396,0.000157
3397,0.000155
3398,0.000154
3399,0.000153
3400,0.000152
3401,0.000151
3402,0.000150
3403,0.000149
3404,0.000148
3405,0.000147
3406,0.000146
3407,0.000145
3408,0.000144
3409,0.000143
3410,0.000142
3411,0.000141
3412,0.000140
3413,0.000139
3414,0.000138
3415,0.000137
3416,0.000136
3417,0.000135
3418,0.000134
3419,0.000133
3420,0.000132
3421,0.000131
3422,0.000130
3423,0.000129
3424,0.000128
3425,0.000127
3426,0.000127
3427,0.000126
3428,0.000125
3429,0.000124
3430,0.000123
3431,0.000122
3432,0.000121
3433,0.000120
3434,0.000120
3435,0.000119
3436,0.000118
3437,0.000117
3438,0.000116
3439,0.000115
3440,0.000115
3441,0.000114
3442,0.000113
3443,0.000112
3444,0.000111
3445,0.000110
3446,0.000110
3447,0.000109
3448,0.000108
3449,0.000107
3450,0.000107
3451,0.000106
3452,0.000105
3453,0.000104
3454,0.000104
3455,0.000103
3456,0.000102
3457,0.000101
3458,0.000101
3459,0.000100
3460,0.000099
3461,0.000099
3462,0.000098
3463,0.000097
3464,0.000096
3465,0.000096
3466,0.000095
3467,0.000094
3468,0.000094
3469,0.000093
3470,0.000092
3471,0.000092
3472,0.000091
3473,0.000090
3474,0.000090
3475,0.000089
3476,0.000088
3477,0.000088
3478,0.000087
3479,0.000087
3480,0.000086
3481,0.000085
3482,0.000085
3483,0.000084
3484,0.000083
3485,0.000083
3486,0.000082
3487,0.000082
3488,0.000081
3489,0.000080
3490,0.000080
3491,0.000079
3492,0.000079
3493,0.000078
3494,0.000078
3495,0.000077
3496,0.000076
3497,0.000076
3498,0.000075
3499,0.000075
3500,0.000074
3501,0.000074
3502,0.000073
3503,0.000073
3504,0.000072
3505,0.000072
3506,0.000071
3507,0.000071
3508,0.000070
3509,0.000070
3510,0.000069
3511,0.000069
3512,0.000068
3513,0.000068
3514,0.000067
3515,0.000067
3516,0.000066
3517,0.000066
3518,0.000065
3519,0.000065
3520,0.000064
3521,0.000064
3522,0.000063
3523,0.000063
3524,0.000062
3525,0.000062
3526,0.000061
3527,0.000061
3528,0.000061
3529,0.000060
3530,0.000060
3531,0.000059
3532,0.000059
3533,0.000058
3534,0.000058
3535,0.000058
3536,0.000057
3537,0.000057
3538,0.000056
3539,0.000056
3540,0.000055
3541,0.000055
3542,0.000055
3543,0.000054
3544,0.000054
3545,0.000053
3546,0.000053
3547,0.000053
3548,0.000052
3549,0.000052
3550,0.000052
3551,0.000051
3552,0.000051
3553,0.000050
3554,0.000050
3555,0.000050
3556,0.000049
3557,0.000049
3558,0.000049
3559,0.000048
3560,0.000048
3561,0.000048
3562,0.000047
3563,0.000047
3564,0.000046
3565,0.000046
3566,0.000046
3567,0.000045
3568,0.000045
3569,0.000045
3570,0.000044
3571,0.000044
3572,0.000044
3573,0.000043
3574,0.000043
3575,0.000043
3576,0.000043
3577,0.000042
3578,0.000042
3579,0.000042
3580,0.000041
3581,0.000041
3582,0.000041
3583,0.000040
3584,0.000040
3585,0.000040
3586,0.000039
3587,0.000039
3588,0.000039
3589,0.000039
3590,0.000038
3591,0.000038
3592,0.000038
3593,0.000037
3594,0.000037
3595,0.000037
3596,0.000037
3597,0.000036
3598,0.000036
3599,0.000036
3600,0.000036
3601,0.000035
3602,0.000035
3603,0.000035
3604,0.000035
3605,0.000034
3606,0.000034
3607,0.000034
3608,0.000034
3609,0.000033
3610,0.000033
3611,0.000033
3612,0.000033
3613,0.000032
3614,0.000032
3615,0.000032
3616,0.000032
3617,0.000031
3618,0.000031
3619,0.000031
3620,0.000031
3621,0.000030
