position,temperature
3620,10.421305
3621,10.399299
3622,10.377293
3623,10.355288
3624,10.333284
3625,10.311281
3626,10.289279
3627,10.267277
3628,10.245276
3629,10.223275
3630,10.201275
3631,10.179276
3632,10.157278
3633,10.135280
3634,10.113283
3635,10.091287
3636,10.069291
3637,10.047296
3638,10.025302
3639,10.003308
3640,9.981315
3641,9.959323
3642,9.937331
3643,9.915340
3644,9.893350
3645,9.871360
3646,9.849371
3647,9.827383
3648,9.805396
3649,9.783409
3650,9.761422
3651,9.739437
3652,9.717452
3653,9.695468
3654,9.673484
3655,9.651501
3656,9.629519
3657,9.607537
3658,9.585556
3659,9.563576
3660,9.541596
3661,9.519617
3662,9.497639
3663,9.475661
3664,9.453684
3665,9.431707
3666,9.409732
3667,9.387756
3668,9.365782
3669,9.343808
3670,9.321835
3671,9.299862
3672,9.277890
3673,9.255919
3674,9.233948
3675,9.211978
3676,9.190008
3677,9.168040
3678,9.146071
3679,9.124104
3680,9.102137
3681,9.080170
3682,9.058205
3683,9.036239
3684,9.014275
3685,8.992311
3686,8.970348
3687,8.948385
3688,8.926423
3689,8.904462
3690,8.882501
3691,8.860540
3692,8.838581
3693,8.816622
3694,8.794663
3695,8.772705
3696,8.750748
3697,8.728792
3698,8.706836
3699,8.684880
3700,8.662925
3701,8.640971
3702,8.619017
3703,8.597064
3704,8.575112
3705,8.553160
3706,8.531208
3707,8.509258
3708,8.487307
3709,8.465358
3710,8.443409
3711,8.421460
3712,8.399513
3713,8.377565
3714,8.355619
3715,8.333672
3716,8.311727
3717,8.289782
3718,8.267837
3719,8.245893
3720,8.223950
3721,8.202007
3722,8.180065
3723,8.158124
3724,8.136182
3725,8.114242
3726,8.092302
3727,8.070363
3728,8.048424
3729,8.026485
3730,8.004548
3731,7.982610
3732,7.960674
3733,7.938738
3734,7.916802
3735,7.894867
3736,7.872932
3737,7.850999
3738,7.829065
3739,7.807132
3740,7.785200
3741,7.763268
3742,7.741337
3743,7.719406
3744,7.697476
3745,7.675546
3746,7.653617
3747,7.631688
3748,7.609760
3749,7.587832
3750,7.565905
3751,7.543979
3752,7.522053
3753,7.500127
3754,7.478202
3755,7.456278
3756,7.434354
3757,7.412430
3758,7.390507
3759,7.368585
3760,7.346663
3761,7.324741
3762,7.302820
3763,7.280900
3764,7.258980
3765,7.237060
3766,7.215141
3767,7.193223
3768,7.171305
3769,7.149387
3770,7.127470
3771,7.105554
3772,7.083638
3773,7.061722
3774,7.039807
3775,7.017893
3776,6.995979
3777,6.974065
3778,6.952152
3779,6.930239
3780,6.908327
3781,6.886415
3782,6.864504
3783,6.842593
3784,6.820683
3785,6.798773
3786,6.776864
3787,6.754955
3788,6.733046
3789,6.711138
3790,6.689231
3791,6.667324
3792,6.645417
3793,6.623511
3794,6.601606
3795,6.579700
3796,6.557796
3797,6.535891
3798,6.513987
3799,6.492084
3800,6.470181
3801,6.448278
3802,6.426376
3803,6.404475
3804,6.382573
3805,6.360673
3806,6.338772
3807,6.316872
3808,6.294973
3809,6.273074
3810,6.251175
3811,6.229277
3812,6.207380
3813,6.185482
3814,6.163585
3815,6.141689
3816,6.119793
3817,6.097897
3818,6.076002
3819,6.054107
3820,6.032213
3821,6.010319
3822,5.988425
3823,5.966532
3824,5.944640
3825,5.922747
3826,5.900855
3827,5.878964
3828,5.857073
3829,5.835182
3830,5.813292
3831,5.791402
3832,5.769512
3833,5.747623
3834,5.725735
3835,5.703846
3836,5.681959
3837,5.660071
3838,5.638184
3839,5.616297
3840,5.594411
3841,5.572525
3842,5.550639
3843,5.528754
3844,5.506869
3845,5.484985
3846,5.463101
3847,5.441217
3848,5.419334
3849,5.397451
3850,5.375568
3851,5.353686
3852,5.331804
3853,5.309923
3854,5.288042
3855,5.266161
3856,5.244281
3857,5.222401
3858,5.200521
3859,5.178642
3860,5.156763
3861,5.134884
3862,5.113006
3863,5.091128
3864,5.069251
3865,5.047374
3866,5.025497
3867,5.003620
3868,4.981744
3869,4.959869
3870,4.937993
3871,4.916118
3872,4.894243
3873,4.872369
3874,4.850495
3875,4.828621
3876,4.806748
3877,4.784875
3878,4.763002
3879,4.741129
3880,4.719257
3881,4.697386
3882,4.675514
3883,4.653643
3884,4.631772
3885,4.609902
3886,4.588032
3887,4.566162
3888,4.544292
3889,4.522423
3890,4.500554
3891,4.478686
3892,4.456817
3893,4.434949
3894,4.413082
3895,4.391214
3896,4.369347
3897,4.347481
3898,4.325614
3899,4.303748
3900,4.281882
3901,4.260017
3902,4.238151
3903,4.216286
3904,4.194422
3905,4.172557
3906,4.150693
3907,4.128829
3908,4.106966
3909,4.085103
3910,4.063240
3911,4.041377
3912,4.019515
3913,3.997653
3914,3.975791
3915,3.953929
3916,3.932068
3917,3.910207
3918,3.888346
3919,3.866486
3920,3.844625
3921,3.822765
3922,3.800906
3923,3.779046
3924,3.757187
3925,3.735328
3926,3.713470
3927,3.691611
3928,3.669753
3929,3.647895
3930,3.626038
3931,3.604180
3932,3.582323
3933,3.560466
3934,3.538610
3935,3.516753
3936,3.494897
3937,3.473041
3938,3.451186
3939,3.429330
3940,3.407475
3941,3.385620
3942,3.363765
3943,3.341911
3944,3.320057
3945,3.298202
3946,3.276349
3947,3.254495
3948,3.232642
3949,3.210789
3950,3.188936
3951,3.167083
3952,3.145231
3953,3.123378
3954,3.101526
3955,3.079675
3956,3.057823
3957,3.035972
3958,3.014120
3959,2.992270
3960,2.970419
3961,2.948568
3962,2.926718
3963,2.904868
3964,2.883018
3965,2.861168
3966,2.839319
3967,2.817469
3968,2.795620
3969,2.773771
3970,2.751922
3971,2.730074
3972,2.708225
3973,2.686377
3974,2.664529
3975,2.642681
3976,2.620834
3977,2.598986
3978,2.577139
3979,2.555292
3980,2.533445
3981,2.511598
3982,2.489752
3983,2.467905
3984,2.446059
3985,2.424213
3986,2.402367
3987,2.380521
3988,2.358676
3989,2.336830
3990,2.314985
3991,2.293140
3992,2.271295
3993,2.249450
3994,2.227606
3995,2.205761
3996,2.183917
3997,2.162073
3998,2.140229
3999,2.118385
4000,2.096541
4001,2.074698
4002,2.052854
4003,2.031011
4004,2.009168
4005,1.987325
4006,1.965482
4007,1.943639
4008,1.921797
4009,1.899954
4010,1.878112
4011,1.856270
4012,1.834428
4013,1.812586
4014,1.790744
4015,1.768902
4016,1.747061
4017,1.725219
4018,1.703378
4019,1.681537
4020,1.659696
4021,1.637855
4022,1.616014
4023,1.594173
4024,1.572333
4025,1.550492
4026,1.528652
4027,1.506811
4028,1.484971
4029,1.463131
4030,1.441291
4031,1.419451
4032,1.397611
4033,1.375772
4034,1.353932
4035,1.332093
4036,1.310253
4037,1.288414
4038,1.266575
4039,1.244736
4040,1.222896
4041,1.201058
4042,1.179219
4043,1.157380
4044,1.135541
4045,1.113702
4046,1.091864
4047,1.070025
4048,1.048187
4049,1.026349
4050,1.004510
4051,0.982672
4052,0.960834
4053,0.938996
4054,0.917158
4055,0.895320
4056,0.873482
4057,0.851644
4058,0.829806
4059,0.807969
4060,0.786131
4061,0.764293
4062,0.742456
4063,0.720618
4064,0.698781
4065,0.676944
4066,0.655106
4067,0.633269
4068,0.611432
4069,0.589594
4070,0.567757
4071,0.545920
4072,0.524083
4073,0.502246
4074,0.480409
4075,0.458572
4076,0.436735
4077,0.414898
4078,0.393061
4079,0.371224
4080,0.349387
4081,0.327551
4082,0.305714
4083,0.283877
4084,0.262040
4085,0.240203
4086,0.218367
4087,0.196530
4088,0.174693
4089,0.152857
4090,0.131020
4091,0.109183
4092,0.087347
4093,0.065510
4094,0.043673
4095,0.021837
